"Los actos de las entidades locales que atenten gravemente el interés general de las Illes Balears pueden ser suspendidos, previo requerimiento de anulación al presidente de la entidad, con la adopción de las medidas adecuadas para la protección del interés general mencionado:","Por el Parlamento de las Illes Balears, por mayoría absoluta.",Por el presidente de las Illes Balears.,Por el presidente del consejo insular correspondiente.,Ninguna de las respuestas anteriores es correcta.,4,No existe una disposición específica en el Estatuto de Autonomía de las Illes Balears que atribuya esta competencia a ninguna de las opciones mencionadas.,Ley de Bases de Régimen Local
La vulneración de la autonomía local constitucionalmente garantizada por leyes estatales o autonómicas:,Sólo se puede declarar expresamente por el Tribunal Constitucional por la vía de la declaración de inconstitucionalidad de la ley de la cual se trate en cada caso.,Sólo se puede declarar expresamente por el Tribunal Supremo por la vía del recurso de casación en defensa de la autonomía local.,"Se puede declarar expresamente por el Tribunal Constitucional por la vía del conflicto en defensa de la autonomía local, sin perjuicio de que, además, la ley de que se trate en cada caso pueda ser declarada inconstitucional por el mismo Tribunal Constitucional.",Ninguna de las respuestas anteriores es correcta.,3,"El Tribunal Constitucional puede declarar la vulneración de la autonomía local a través del conflicto en defensa de la autonomía local, y también puede declarar la inconstitucionalidad de la ley en cuestión.",Ley de Bases de Régimen Local
La resolución de los conflictos en defensa de la autonomía local en los que se aprecie la vulneración de la autonomía local constitucionalmente garantizada:,Implica automáticamente la inconstitucionalidad de la ley estatal o autonómica determinante de la vulneración.,Implica automáticamente la inconstitucionalidad de la ley o del reglamento estatal o autonómico determinante de la vulneración.,"No determina automáticamente la inconstitucionalidad de la ley estatal o autonómica determinante de la vulneración, sin perjuicio que se eleve al Pleno del Tribunal Constitucional la cuestión de inconstitucionalidad correspondiente.","No determina automáticamente la inconstitucionalidad de la ley o del reglamento estatal o autonómico determinante de la vulneración, sin perjuicio que se eleve al Pleno del Tribunal Constitucional la cuestión de inconstitucionalidad correspondiente.",4,"La resolución de conflictos en defensa de la autonomía local no implica automáticamente la inconstitucionalidad, pero puede derivar en una cuestión de inconstitucionalidad ante el Tribunal Constitucional.",Ley de Bases de Régimen Local
"El envío periódico de las entidades locales a la Administración del Estado y a la Administración de la comunidad autónoma correspondiente de copias o extractos comprensivos de los actos y acuerdos adoptados por la entidad local, que regula el artículo 56 de la Ley reguladora de las bases de régimen local, se fundamenta, de acuerdo con la doctrina del Tribunal Constitucional a este respeto:",En el control de legalidad que pueden ejercer las administraciones superiores (estatales y autonómicas) respecto de las administraciones inferiores (entidades locales).,En el control de oportunidad que pueden ejercer las administraciones superiores (estatales y autonómicas) respecto de las administraciones inferiores (entidades locales).,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,1,"El envío de copias o extractos se fundamenta en el control de legalidad, no en el control de oportunidad, según la doctrina del Tribunal Constitucional.",Ley de Bases de Régimen Local
"De acuerdo con el artículo 1 de la Ley municipal y de régimen local de las Illes Balears, la Comunidad Autónoma de las Illes Balears articula su organización territorial en:",Islas.,Islas y municipios.,"Islas, municipios y agrupaciones de municipios.","Islas, municipios, agrupaciones de municipios y entidades locales menores.",4,"El artículo 1 de la Ley municipal y de régimen local de las Illes Balears establece que la organización territorial incluye islas, municipios, agrupaciones de municipios y entidades locales menores.",Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 5 de la Ley municipal y de régimen local de las Illes Balears, las entidades locales se rigen, además de por la legislación estatal básica y la misma Ley municipal y de régimen local de las Illes Balears:",Por los reglamentos autonómicos sobre régimen local y por las otras disposiciones autonómicas conexas o complementarias.,Por los reglamentos y las ordenanzas propias de cada entidad local.,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,3,"El artículo 5 establece que las entidades locales se rigen por reglamentos autonómicos, disposiciones complementarias y por sus propias ordenanzas y reglamentos.",Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 8 de la Ley municipal y de régimen local de las Illes Balears, los consejos insulares se rigen, además de por la legislación estatal básica que les sea aplicable:",Por una ley autonómica específica.,Por la misma Ley municipal y de régimen local de las Illes Balears.,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,3,"El artículo 8 indica que los consejos insulares se rigen por la legislación estatal básica, la Ley municipal y de régimen local de las Illes Balears y, en su caso, por una ley autonómica específica.",Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 28 de la Ley municipal y de régimen local de las Illes Balears, una ley del Parlamento de las Illes Balears puede regular un régimen especial para los municipios:",En los que radiquen las sedes de los consejos insulares.,En los que se verifiquen circunstancias o funciones supramunicipales que lo aconseje.,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,3,El artículo 28 permite que se regule un régimen especial para municipios con sedes de consejos insulares o con circunstancias supramunicipales.,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 65 de la Ley municipal y de régimen local de las Illes Balears, la dispensa en los municipios de la prestación de los servicios municipales obligatorios:",No es posible.,Es posible si así se establece reglamentariamente.,"Es posible si así se establece reglamentariamente, y se prevén los mecanismos de sustitución de la inactividad.",Es posible si así se establece reglamentariamente o mediante un acuerdo del Gobierno de las Illes Balears.,3,El artículo 65 permite la dispensa de servicios municipales obligatorios si se establece reglamentariamente y se prevén mecanismos de sustitución.,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 66 de la Ley municipal y de régimen local de las Illes Balears, la utilización de técnicas de supervisión y control de los actos de las entidades locales:",No es posible.,Se puede fundamentar en una norma autonómica de rango legal autonómica y tiene que tener por objeto exclusivamente garantizar la legalidad.,Se puede fundamentar en una noma autonómica de rango legal y tiene que tener por objeto garantizar la legalidad o asegurar el respeto a los intereses generales supraordenados a los intereses locales.,Se tiene que limitar a las establecidas en la legislación estatal básica de régimen local.,3,El artículo 66 permite la supervisión y control basados en normas autonómicas para garantizar la legalidad o proteger intereses generales.,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 85 de la Ley municipal y de régimen local de las Illes Balears, es necesario el informe previo del secretario o la secretaria y, si procede, del interventor o la interventora para la adopción de acuerdos en los casos, entre otros, siguientes:",Cuando se trate de materias para las cuales se exija mayoría absoluta.,Cuando se trate de materias para las cuales se exija mayoría absoluta o cualificada.,Cuando se trate de acuerdos cuya resolución sea competencia del pleno o del presidente o la presidenta de la corporación.,Cuándo lo ordene el presidente o la presidenta de la corporación o lo solicite una cuarta parte de los miembros de la corporación.,4,El artículo 85 establece que se requiere informe previo cuando lo ordene el presidente o lo solicite una cuarta parte de los miembros de la corporación.,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 101 de la Ley municipal y de régimen local de las Illes Balears, las disposiciones generales que corresponde aprobar a las entidades locales en el ejercicio de su potestad reglamentaria:",Se denominan en todo caso reglamentos.,"Se denominan reglamentos si tienen por objeto regular la organización y el funcionamiento de la entidad local, y ordenanzas si tienen por objeto regular servicios públicos o cualquier otra materia.","Se denominan reglamentos si tienen por objeto regular la organización y el funcionamiento de la entidad local o la prestación de servicios públicos, y ordenanzas si tienen por objeto regular cualquier otra materia.","Se denominan ordenanzas si tienen por objeto regular tributos locales, y reglamentos si tienen por objeto regular cualquier otra materia.",2,El artículo 101 distingue entre reglamentos (organización y funcionamiento) y ordenanzas (servicios públicos y otras materias).,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 103 de la Ley municipal y de régimen local de las Illes Balears, los reglamentos, las ordenanzas y el contenido normativo de los planes urbanísticos, empiezan a regir:",Cuando se publiquen íntegramente en el Boletín Oficial de las Illes Balears.,"Cuando se publiquen íntegramente en el Boletín Oficial de las Illes Balears y, además, haya transcurrido el plazo de quince días hábiles de que dispone el Gobierno de las Illes Balears, el consejo insular y la Delegación del Gobierno para requerir, si procede, su anulación, de acuerdo con el artículo 113 de la misma Ley.","Cuando se publiquen íntegramente en el Boletín Oficial de las Illes Balears y, además, haya transcurrido el plazo de quince días hábiles de que dispone el Gobierno de las Illes Balears, el consejo insular y la Delegación del Gobierno para requerir, si procede, su anulación, de acuerdo con el artículo 113 de la misma Ley, con excepción de las ordenanzas fiscales, las cuales empiezan a regir cuando se haya publicado íntegramente el acuerdo definitivo y el texto de estas en el Boletín Oficial de las Illes Balears.",Cuando se publiquen íntegramente en el Boletín Oficial del Estado.,3,"El artículo 103 establece que los reglamentos y ordenanzas empiezan a regir tras su publicación y el plazo de quince días, excepto las ordenanzas fiscales, que rigen tras su publicación definitiva.",Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 123 de la Ley municipal y de régimen local de las Illes Balears, los alcaldes de los ayuntamientos pueden someter a consulta popular asuntos de competencia municipal:",En ningún caso.,"Con el acuerdo previo del pleno de la corporación, adoptado por mayoría simple.","Con el acuerdo previo del pleno de la corporación, adoptado por mayoría absoluta.","Con el acuerdo previo del pleno de la corporación, adoptado por mayoría absoluta, siempre que no se trate de asuntos relativos a la hacienda local.",3,El artículo 123 permite la consulta popular con acuerdo previo del pleno por mayoría absoluta.,Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 125 de la Ley municipal y de régimen local de las Illes Balears, los bienes de las entidades locales se clasifican en:",Bienes de dominio público y bienes patrimoniales.,"Bienes de dominio público, bienes comunales y bienes patrimoniales.",Bienes de uso público y bienes de uso privado.,Ninguna de las respuestas anteriores es correcta.,2,"El artículo 125 clasifica los bienes en dominio público, comunales y patrimoniales.",Ley municipal y de régimen local de les Illes Balears
"De acuerdo con el artículo 152 de la Ley municipal y de régimen local de las Illes Balears, la prestación de servicios públicos locales en régimen de monopolio:",No es posible.,Sólo es posible respecto de los servicios públicos esenciales reservados expresamente a las entidades locales por una norma de rango legal.,Sólo es posible respecto de los servicios que las entidades locales tienen que prestar con carácter obligatorio de acuerdo con la legislación básica estatal de régimen local.,Es posible respecto de todos los servicios que las entidades locales presten en el ámbito de sus competencias.,2,El artículo 152 permite el monopolio solo para servicios públicos esenciales reservados por norma legal.,Ley municipal y de régimen local de les Illes Balears
La regulación reglamentaria de los tributos propios de los municipios:,Se tiene que hacer por medio de las ordenanzas fiscales que regulan los artículos 15 a 19 del Texto refundido de la Ley reguladora de las haciendas locales.,Se tiene que hacer por medio de las ordenanzas locales que regula el artículo 49 de la Ley reguladora de las bases de régimen local.,Se tiene que hacer por medio de las bases de ejecución de los presupuestos.,"Ninguna de las respuestas anteriores es correcta, pues los tributos propios municipales no pueden ser objeto de regulación reglamentaria local.",1,"La regulación de los tributos propios municipales se realiza mediante ordenanzas fiscales, según los artículos 15 a 19 del Texto refundido de la Ley reguladora de las haciendas locales.",Ley reguladora de las Haciendas Locales
"De acuerdo con el artículo 59.1 del Texto refundido de la Ley reguladora de las haciendas locales, constituyen impuestos obligatorios, en el sentido de que se tienen que exigir en todo caso por los ayuntamientos:",El impuesto sobre bienes inmuebles y el impuesto sobre vehículos de tracción mecánica.,"El impuesto sobre bienes inmuebles, el impuesto sobre actividades económicas y el impuesto sobre vehículos de tracción mecánica.","El impuesto sobre bienes inmuebles, el impuesto sobre actividades económicas, el impuesto sobre vehículos de tracción mecánica y el impuesto sobre construcciones, instalaciones y obras.","El impuesto sobre bienes inmuebles, el impuesto sobre actividades económicas, el impuesto sobre vehículos de tracción mecánica, el impuesto sobre construcciones, instalaciones y obras y el impuesto sobre el incremento de valor de los terrenos de naturaleza urbana.",2,"El artículo 59.1 del Texto refundido de la Ley reguladora de las haciendas locales establece que los impuestos obligatorios son el impuesto sobre bienes inmuebles, el impuesto sobre actividades económicas y el impuesto sobre vehículos de tracción mecánica.",Ley reguladora de las Haciendas Locales
"De acuerdo con el artículo 15 en relación con el artículo 59 del Texto refundido de la Ley reguladora de las haciendas locales, en caso de que un ayuntamiento no apruebe ningún acuerdo de imposición ni ninguna ordenanza fiscal respecto de los impuestos propios del municipio:",No puede exigir ninguno de estos impuestos.,Tiene que exigir en todo caso el impuesto sobre bienes inmuebles y el impuesto sobre vehículos de tracción mecánica a partir de las cuantías máximas que establece el mismo Texto refundido de la Ley reguladora de las haciendas locales.,"Tiene que exigir en todo caso el impuesto sobre bienes inmuebles, el impuesto sobre actividades económicas y el impuesto sobre vehículos de tracción mecánica a partir de las cuantías mínimas que establece el mismo Texto refundido de la Ley reguladora de las haciendas locales.",Ninguna de las respuestas anteriores es correcta.,3,"El artículo 15 en relación con el artículo 59 establece que, en ausencia de acuerdo de imposición u ordenanza fiscal, los ayuntamientos deben exigir los impuestos obligatorios a partir de las cuantías mínimas.",Ley reguladora de las Haciendas Locales
El establecimiento de los precios públicos por las entidades locales:,"Se tiene que hacer por el Pleno de la corporación, por medio de las ordenanzas fiscales que regulan los artículos 15 a 19 del Texto refundido de la Ley reguladora de las haciendas locales.","Se tiene que hacer por el Pleno de la corporación, por medio de las bases de ejecución de los presupuestos.","Se tiene que hacer por el presidente o la presidenta de la corporación, por medio de un decreto.",Ninguna de las respuestas anteriores es correcta.,2,"El establecimiento de precios públicos debe ser realizado por el Pleno de la corporación, según las bases de ejecución de los presupuestos.",Ley reguladora de las Haciendas Locales
"De acuerdo con el artículo 47 del Texto refundido de la Ley reguladora de las haciendas locales, la fijación de la cuantía concreta de un precio público establecido por la corporación local en razón de la prestación de un determinado servicio por un organismo autónomo local:",Corresponde en todo caso al Pleno de la corporación.,Se puede atribuir al presidente de la corporación.,Se puede atribuir al mismo organismo autónomo.,"Se puede atribuir al mismo organismo autónomo, a menos que el precio que se prevea fijar no cubra el coste del servicio, en cuyo caso lo tiene que fijar el Pleno de la corporación.",3,"El artículo 47 permite que la fijación de la cuantía de un precio público se atribuya al organismo autónomo, salvo que no cubra el coste del servicio, en cuyo caso corresponde al Pleno.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria y el Texto refundido de la Ley reguladora de las haciendas locales, son tributos locales:",Los impuestos.,Los impuestos y las tasas.,"Los impuestos, las tasas y las contribuciones especiales.","Los impuestos, las tasas, las contribuciones especiales y los precios públicos.",3,"Los tributos locales incluyen impuestos, tasas y contribuciones especiales, según la Ley general tributaria y el Texto refundido de la Ley reguladora de las haciendas locales.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria y el Texto refundido de la Ley reguladora de las haciendas locales, la prestación patrimonial que se pretenda exigir en razón de la utilización privativa o el aprovechamiento especial del dominio público local tiene que ser:",Una tasa.,Un precio público.,Una prestación patrimonial pública no tributaria (tarifa).,Una contribución especial.,1,"La utilización privativa o el aprovechamiento especial del dominio público local debe ser gravada con una tasa, según la normativa.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria y el Texto refundido de la Ley reguladora de las haciendas locales, la prestación patrimonial que se pretenda exigir en razón de la prestación de un servicio público local en régimen de derecho administrativo a cargo de un organismo autónomo local, cuando este servicio sea imprescindible para la vida privada o social del usuario, tiene que ser:",Una tasa.,"Una tasa, a menos que el servicio se preste también por el sector privado, en cuyo caso tiene que ser un precio público.",Un precio público en todo caso.,Una prestación patrimonial pública no tributaria (tarifa).,1,"Cuando el servicio es imprescindible para la vida privada o social del usuario, debe ser gravado con una tasa, a menos que también se preste por el sector privado.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria y el Texto refundido de la Ley reguladora de las haciendas locales, la prestación patrimonial que se pretenda exigir en razón de la prestación de un servicio por parte de una entidad local en régimen de derecho administrativo, cuando este servicio no se preste por el sector privado, tiene que ser:",Un precio público.,Una tasa.,"Una tasa, a menos que el servicio no sea imprescindible para la vida privada o social del usuario, en cuyo caso tiene que ser un precio público.",Una contribución especial.,2,"Si el servicio no se presta por el sector privado y es en régimen de derecho administrativo, debe ser gravado con una tasa.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria, el Texto refundido de la Ley reguladora de las haciendas locales y la Ley de contratos del sector público, la prestación patrimonial que se pretenda exigir en razón de la prestación de un servicio público local a cargo de una sociedad mercantil local, cuando este servicio sea imprescindible para la vida privada o social del usuario, tiene que ser:",Una contribución especial.,"Una tasa, a menos que el servicio se preste también por el sector privado, en cuyo caso tiene que ser un precio público.",Un precio público en todo caso.,Una prestación patrimonial pública no tributaria (tarifa).,2,"Si el servicio es imprescindible y se presta por una sociedad mercantil local, debe ser gravado con una tasa, a menos que también se preste por el sector privado.",Ley reguladora de las Haciendas Locales
"De acuerdo con la Ley general tributaria, el Texto refundido de la Ley reguladora de las haciendas locales y la Ley de contratos del sector público, la prestación patrimonial que se pretenda exigir en razón de la prestación de un servicio público local a cargo de una sociedad concesionaria del servicio, cuando este servicio no se preste por el sector privado, tiene que ser:",Una contribución especial.,"Una tasa, a menos que el servicio no sea imprescindible para la vida privada o social del usuario, en cuyo caso tiene que ser un precio público.",Un precio público en todo caso.,Una prestación patrimonial pública no tributaria (tarifa).,2,"Si el servicio no se presta por el sector privado y es imprescindible, debe ser gravado con una tasa, a menos que no sea imprescindible, en cuyo caso sería un precio público.",Ley reguladora de las Haciendas Locales
El Parlamento Europeo estará compuesto por representantes de los ciudadanos de la Unión Europea. Su número no excede:,"De 649 diputados, más el presidente.",De 750 diputados más el presidente.,"De 705 diputados, incluido el presidente.",De representantes en una proporción decreciente por Estado miembro.,3,"El artículo 14.2 del Tratado de la Unión Europea establece que el Parlamento Europeo no excederá de 750 diputados, incluido el presidente.",Unión Europea
Un país que cumpla los criterios de Copenhague y quiera pertenecer a la Unión Europea debe presentar una solicitud de adhesión:,En el Parlamento Europeo.,En el Consejo Europeo.,En la Comisión Europea y en el Consejo.,En el Consejo de la Unión Europea.,2,El artículo 49 del Tratado de la Unión Europea establece que la solicitud de adhesión debe presentarse al Consejo Europeo.,Unión Europea
"En el marco del proceso de ampliación de la Unión Europea, en 2004 se incorporó uno de los siguientes estados de la Unión Europea:",Malta.,Croacia.,Dinamarca.,Finlandia.,1,"Malta se incorporó a la Unión Europea en 2004, junto con otros nueve países.",Unión Europea
"Según el Tratado de la Unión Europea, el presidente del Consejo Europeo es elegido:","Por el Parlamento Europeo, por mayoría simple, para un mandato de dos años, que no podrá renovarse.","Por el Consejo Europeo, por mayoría simple, para un mandato de dos años, que no podrá renovarse.","Por el Consejo Europeo, por mayoría cualificada, para un mandato de dos años y medio, que podrá renovarse una sola vez.","Por el Parlamento Europeo, por mayoría cualificada, para un mandato de dos años y medio, que podrá renovarse una sola vez.",3,"El artículo 15.5 del Tratado de la Unión Europea establece que el presidente del Consejo Europeo es elegido por mayoría cualificada para un mandato de dos años y medio, renovable una vez.",Unión Europea
"De acuerdo con el artículo 282.2 del Tratado de funcionamiento de la Unión Europea, el principal objetivo del Sistema Europeo de Bancos Centrales es:",Mantener la estabilidad de precios.,Asegurar el crédito de los Estados miembros.,Mantener la estabilidad de precios y apoyar las políticas económicas generales de la Unión.,Garantizar los tipos de cambio.,3,El artículo 282.2 del Tratado de Funcionamiento de la Unión Europea establece que el principal objetivo del SEBC es mantener la estabilidad de precios y apoyar las políticas económicas generales de la Unión.,Unión Europea
"De acuerdo con el artículo 4 del Tratado de funcionamiento de la Unión Europea, qué competencia de las siguientes seguirá siendo exclusiva de cada estado miembro de la Unión:",La protección civil.,La protección civil y de los consumidores.,La seguridad nacional.,"La seguridad nacional, la protección de los consumidores y la protección civil.",3,El artículo 4.2 del Tratado de Funcionamiento de la Unión Europea establece que la seguridad nacional es competencia exclusiva de los Estados miembros.,Unión Europea
"De acuerdo con el artículo 17.2 del Tratado de la Unión Europea, los actos legislativos de la Unión:",Se adoptan por mayoría calificada del Parlamento Europeo.,"Sólo pueden adoptarse a propuesta de la Comisión, salvo cuando los tratados dispongan otra cosa.","Únicamente podrán adoptarse a propuesta de la Comisión, salvo cuando los tratados o norma europea dispongan otra cosa.",Se adoptan a propuesta del Consejo por mayoría calificada.,2,"El artículo 17.2 del Tratado de la Unión Europea establece que los actos legislativos solo pueden adoptarse a propuesta de la Comisión, salvo que los tratados dispongan otra cosa.",Unión Europea
En cuanto al Parlamento Europeo:,"Tiene su sede en Bruselas, donde celebra sus períodos de sesiones ordinarias, y la Secretaría General se encuentra en Luxemburgo.","Tiene su sede en Luxemburgo, donde celebra sus períodos de sesiones ordinarias, y la secretaría general se centra en Bruselas.","Tiene su sede en Estrasburgo, donde celebra sus períodos de sesiones ordinarias, y la Secretaría General se encuentra en Luxemburgo.","Tiene su sede en Estrasburgo, donde celebra sus períodos de sesiones ordinarias, y la Secretaría General se encuentra en Bruselas.",3,"El Parlamento Europeo tiene su sede en Estrasburgo, donde celebra sus períodos de sesiones ordinarias, y la Secretaría General se encuentra en Luxemburgo.",Unión Europea
"De conformidad con el artículo 288 del Tratado de funcionamiento de la Unión Europea, indique cuál de los siguientes actos jurídicos de la Unión no son vinculantes:",Los reglamentos.,Los dictámenes y recomendaciones.,Las decisiones.,Las directivas.,2,El artículo 288 del Tratado de Funcionamiento de la Unión Europea establece que los dictámenes y recomendaciones no son vinculantes.,Unión Europea
"De acuerdo con lo que establece el artículo 48.2 del Tratado de la Unión Europea, pueden presentar al Consejo proyectos de revisión de los tratados:","El presidente de cualquier Estado miembro, el Parlamento de un Estado miembro o la Comisión Bilateral.",El gobierno de cualquier estado miembro o sus ministros.,"El parlamento de cualquier Estado miembro, o el Tribunal de Justicia Europeo.","El gobierno de cualquier Estado miembro, el Parlamento Europeo o la Comisión.",4,"El artículo 48.2 del Tratado de la Unión Europea establece que el gobierno de cualquier Estado miembro, el Parlamento Europeo o la Comisión pueden presentar proyectos de revisión de los tratados.",Unión Europea
"El Tribunal de Justicia de la Unión Europea se compone, de acuerdo con el artículo 19.2 del Tratado de la Unión Europea:","Dos jueces por cada Estado miembro, asistidos por un abogado general.","Un Juez por Estado miembro, asistido por abogados generales.",Un juez por cada Estado miembro que componen el Tribunal General.,27 abogados generales de los Estados miembros.,2,"El artículo 19.2 del Tratado de la Unión Europea establece que el Tribunal de Justicia se compone de un juez por Estado miembro, asistido por abogados generales.",Unión Europea
El Parlamento Europeo:,El Parlamento Europeo ejerce la función legislativa y reglamentaria.,Ejerce funciones de control político y normativo.,Ejerce conjuntamente con el Consejo la función legislativa y la función presupuestaria.,Elige al presidente del Consejo de la Unión Europea.,3,El artículo 14.1 del Tratado de la Unión Europea establece que el Parlamento Europeo ejerce conjuntamente con el Consejo la función legislativa y la función presupuestaria.,Unión Europea
"De conformidad con lo previsto en el Tratado de la Unión Europea, respecto de las sesiones o reuniones del Consejo:","No son públicas, con excepción de las reuniones del Consejo de Asuntos Generales.","Son públicas, salvo las reuniones del Consejo de Asuntos Exteriores y del de Asuntos Económicos y Financieros.",Son públicas cuando delibere y vote sobre un proyecto de acto legislativo.,No son públicas.,3,El artículo 16.8 del Tratado de la Unión Europea establece que las sesiones del Consejo son públicas cuando delibere y vote sobre un proyecto de acto legislativo.,Unión Europea
"De conformidad con lo establecido en el Tratado de funcionamiento de la Unión Europea (TFUE), la Comisión publicará un informe general sobre las actividades de la Unión, con carácter:",Semestral.,Anual.,Trianual.,Bianual.,2,El artículo 249 del Tratado de Funcionamiento de la Unión Europea establece que la Comisión publicará un informe general sobre las actividades de la Unión con carácter anual.,Unión Europea
"Entre otras funciones, corresponde al Parlamento Europeo:",No impulsar el desarrollo de la Unión Europea y definir sus orientaciones y prioridades políticas generales.,Velar por la coherencia de la acción exterior de la Unión Europea.,Adoptar las iniciativas de la programación anual y plurianual de la Unión Europea para alcanzar acuerdos institucionales.,Ejercer funciones de control político y consultivo.,4,El artículo 14.1 del Tratado de la Unión Europea establece que el Parlamento Europeo ejerce funciones de control político y consultivo.,Unión Europea
Señala la afirmación correcta. Teniendo en cuenta las disposiciones del Tratado de la Unión Europea sobre cooperaciones reforzadas en el artículo 20:,"Las cooperaciones reforzadas, una vez acordadas, están abiertas durante el plazo de diez años a todos los Estados miembros de la Unión.","Las cooperaciones reforzadas serán adoptadas por el Consejo, en el marco de las competencias exclusivas de la Unión, cuando éste haya llegado a la conclusión de que los objetivos perseguidos por esta cooperación no pueden ser alcanzados en un plazo razonable por la Unión en su conjunto.",Todos los miembros del Consejo pueden participar en la deliberación y votación de los asuntos de la cooperación reforzada.,Los actos adoptados en el marco de una cooperación reforzada no se considerarán caudal que deban aceptar los Estados candidatos de la adhesión a la Unión.,2,El artículo 20 del Tratado de la Unión Europea establece que las cooperaciones reforzadas serán adoptadas por el Consejo cuando los objetivos no puedan ser alcanzados en un plazo razonable por la Unión en su conjunto.,Unión Europea
"El Fondo de la Unión Europea por el que se presta ayuda financiera en caso de que se produzca una catástrofe grave en el territorio de un Estado miembro o de un Estado cuya adhesión a la Unión Europea esté en proceso de negociación, se llama:",Fondo de Contingencia territorial.,Fondo de Asistencia Financiera.,Fondo de Asociación.,Fondo de Solidaridad.,4,El Fondo de Solidaridad de la Unión Europea se creó para prestar ayuda financiera en caso de catástrofes graves.,Unión Europea
"De acuerdo con el artículo 254 del Tratado de Funcionamiento de la Unión Europea, la duración del mandato del presidente del Tribunal General del Tribunal de Justicia de la Unión Europea es:","De tres años, no renovable.","De tres años, renovable.","De dos años, renovable.","De dos años, no renovable.",2,"El artículo 254 del Tratado de Funcionamiento de la Unión Europea establece que el mandato del presidente del Tribunal General es de tres años, renovable.",Unión Europea
"Según el artículo 4 del Tratado de la Unión Europea, toda competencia no atribuida a la Unión en los Tratados corresponde:",A los Estados miembros que la soliciten.,No las gestiona ningún Estado miembro.,Las reparte el Parlamento Europeo en función de la representatividad.,En los Estados miembros.,4,El artículo 4 del Tratado de la Unión Europea establece que las competencias no atribuidas a la Unión corresponden a los Estados miembros.,Unión Europea
¿A qué institución corresponde promover el interés general de la Unión Europea según el artículo 17.1 del Tratado de la Unión Europea?,Al Consejo de la Unión Europea.,Al Tribunal de Justicia de la Unión Europea.,A la Comisión Europea.,Al Consejo Europeo.,3,El artículo 17.1 del Tratado de la Unión Europea establece que la Comisión Europea promueve el interés general de la Unión.,Unión Europea
"El voto de aprobación del Parlamento Europeo al presidente, el alto representante y los demás miembros de la Comisión exige:",Mayoría absoluta del Parlamento.,La mayoría de los votos emitidos.,El voto unánime de los diputados.,Mayoría de dos tercios de los diputados.,1,El artículo 17.7 del Tratado de la Unión Europea establece que el Parlamento Europeo debe aprobar al presidente y a los miembros de la Comisión por mayoría absoluta.,Unión Europea
"De los siguientes tratados, indique que Tratado la Unión Europea sustituyó a la Comunidad Europea:",El Tratado de Ámsterdam de 1992.,El Tratado de Roma.,El Acta Única Europea de 1986.,El Tratado de Lisboa de 2007.,4,El Tratado de Lisboa de 2007 sustituyó a la Comunidad Europea por la Unión Europea.,Unión Europea
"Según el artículo 14.3 Tratado la Unión Europea, ¿cuál es la duración del mandato de un diputado en el Parlamento Europeo?",Cuatro años.,Seis años.,Cinco años.,Tres años.,3,El artículo 14.3 del Tratado de la Unión Europea establece que el mandato de un diputado en el Parlamento Europeo es de cinco años.,Unión Europea
"Mediante qué mecanismo el Parlamento Europeo establece el estatuto y las condiciones generales de ejercicio de las funciones de sus miembros, previo dictamen de la Comisión y con la aprobación del Consejo?","Mediante reglamentos adoptados por propia iniciativa, de acuerdo con un procedimiento legislativo especial.",Mediante una ley.,Mediante circulares.,Mediante reglamentos adoptados por iniciativa de un tercio de sus miembros.,1,El artículo 223 del Tratado de Funcionamiento de la Unión Europea establece que el Parlamento Europeo adopta reglamentos para establecer el estatuto de sus miembros mediante un procedimiento legislativo especial.,Unión Europea
Señale la respuesta correcta. El Parlamento Europeo puede solicitar a la Comisión que presente las propuestas oportunas sobre cualquier asunto que a juicio del Parlamento requiera la elaboración de un acto de la Unión para la aplicación de los tratados:,Por decisión de una quinta parte de los miembros que lo componen.,Por decisión de la mayoría de los miembros que lo componen.,Por decisión de la mitad de los miembros que lo componen.,Por decisión de una tercera parte de los miembros que lo componen.,1,El artículo 225 del Tratado de Funcionamiento de la Unión Europea establece que el Parlamento Europeo puede solicitar propuestas a la Comisión por decisión de una quinta parte de sus miembros.,Unión Europea
